"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123473.16",1042.33916572059,2.11050185069491,0.0971130331891325,21.7324264456306,1.01305148309694e-104,4.30866907473167e-103
"ENSG00000123485.12",887.785942768057,3.53810544731211,0.113401403640821,31.199838218215,1.0708400714465e-213,5.64998374994015e-211
"ENSG00000123496.8",25.738185362477,-0.284715967641782,0.142113537645819,-2.00344015326227,0.0451300652291849,0.0592926262469984
"ENSG00000123500.10",8620.41842753531,7.12214206973671,0.153089392485937,46.5227665619677,0,0
"ENSG00000123505.19",5342.86173719904,-0.0519282841369415,0.0851159697094588,-0.610088615734478,0.541803107488326,0.603921449376905
"ENSG00000123545.6",849.703826797162,-0.24247764746086,0.0708141480325392,-3.42414127964148,0.00061674548733057,0.000962592373174559
"ENSG00000123552.18",649.87105496378,0.0350746708418728,0.0643273315618657,0.545253005064268,0.585579520848018,0.647760845761277
"ENSG00000123560.14",182.115329734273,-1.61037902412631,0.221772415346919,-7.26140364033635,3.83093868873191e-13,1.03240730371928e-12
"ENSG00000123561.15",0.265237475721852,0.425958441243981,0.708643218591719,0.601090125564857,0.547779959872497,0.610095868132752
"ENSG00000123562.18",19229.180935127,0.884200193628206,0.0584314800181875,15.1322573611517,9.92322465820168e-52,1.10571456493957e-50
"ENSG00000123569.8",0.45651894492663,0.724938481470322,0.673608605620953,1.07620133623746,0.281837222285694,0.33106843092011
"ENSG00000123570.4",152.203911159078,-0.875648207472804,0.105712942467228,-8.28326396972881,1.19844372821935e-16,3.77355136488678e-16
"ENSG00000123572.17",396.628533700994,0.495293243521401,0.174779199144736,2.83382259413631,0.00459948582451108,0.00669433849743572
"ENSG00000123575.9",4285.92264380779,-0.0160102154946825,0.0515649821061052,-0.310486202860273,0.756191249950374,0.812681837684074
"ENSG00000123576.5",1.90276703596904,2.04364342564849,0.647861523962579,3.15444481584392,0.0016080378637319,0.00243293150242379
"ENSG00000123584.7",0.648901469440533,1.76445343278664,1.04709401040791,1.68509552652227,0.0919701426100138,0.11607454900651
"ENSG00000123594.5",0.0969366885269437,0.159294495236252,1.48273703543081,0.107432735157903,0.914445685879892,0.951284699975874
"ENSG00000123595.8",1700.59966364738,-0.175883443258266,0.0556341491358658,-3.16142955343373,0.00156996788701953,0.00237754348695953
"ENSG00000123600.20",1276.14126186131,0.116822026465337,0.0487814372276828,2.39480493204989,0.0166292096132466,0.022924611967361
"ENSG00000123607.15",1319.15531963122,-0.418516840144501,0.0660133569393297,-6.33988119297044,2.29942410634406e-10,5.35992327212522e-10
"ENSG00000123609.11",1472.55833657488,0.423811780122111,0.0779057112128976,5.44006047212552,5.32624888532204e-08,1.08741927148355e-07
"ENSG00000123610.5",683.993045190163,0.459348672336247,0.100580812276415,4.56696125175317,4.94845440124013e-06,8.96637523863095e-06
"ENSG00000123612.16",584.293056476984,-5.26744340123728,0.165599400686877,-31.8083482149626,4.96233549814911e-222,3.12499076112474e-219
"ENSG00000123636.18",2429.55567453881,-0.603305142166264,0.0712877037301603,-8.46296220242845,2.60670215478943e-17,8.43494769862411e-17
"ENSG00000123643.13",1087.50335292119,0.378140612038729,0.0703925782012037,5.37188183330758,7.7919165856311e-08,1.57500306051657e-07
"ENSG00000123684.13",7525.38478167717,0.280451689688937,0.0670691981061386,4.18152740167126,2.89557346419065e-05,4.97950891190362e-05
"ENSG00000123685.9",101.742141063421,-0.0310110911706727,0.102990723868869,-0.301105672489079,0.763333915623294,0.819275644664244
"ENSG00000123689.6",1955.35077507408,-4.12734103526638,0.175288269123974,-23.5460196845648,1.37894135133624e-122,8.54593430501144e-121
"ENSG00000123700.5",436.13175069404,-1.41212218231555,0.112582004824126,-12.5430541454787,4.33943050793344e-36,2.93433884225413e-35
"ENSG00000123728.10",3222.17345305285,0.967153155877066,0.0815747606958201,11.8560342393578,2.00236484364689e-32,1.18526884407746e-31
"ENSG00000123737.13",1275.88985346512,0.216504800464427,0.0442349692712809,4.89442637874715,9.85928757357393e-07,1.86867001952728e-06
"ENSG00000123739.11",2325.20910322409,-0.00817048942395568,0.0709459260988069,-0.115165026002714,0.908314319393233,0.946419307386566
"ENSG00000123810.9",248.324129188604,0.478025560458826,0.0728698328851979,6.55999254467794,5.38104685246998e-11,1.30059176246031e-10
"ENSG00000123815.13",1997.91890991061,0.534488640351423,0.0567439618535018,9.41930423771492,4.54086915381972e-21,1.70605942303442e-20
"ENSG00000123836.15",1805.02289091104,0.4968381766133,0.0927820006819677,5.35489828804544,8.56045576526092e-08,1.72690827640088e-07
"ENSG00000123838.11",83.4682520721503,-2.44626402408251,0.25810699249517,-9.47771310042398,2.59916771037227e-21,9.86218698578958e-21
"ENSG00000123843.13",59.696255647127,-0.250699239167027,0.206313514373385,-1.21513726295852,0.224313743511833,0.267635551939739
"ENSG00000123892.12",553.947145640979,0.760381619538771,0.149775543924075,5.07680759900447,3.83829190601584e-07,7.46028819088423e-07
"ENSG00000123901.9",28.0073104418116,-0.350160061900506,0.178746253832559,-1.95897846468166,0.0501153088636728,0.0654502983433651
"ENSG00000123908.12",4307.56538124734,0.193087156182287,0.0893877863972353,2.16010669874088,0.0307644105739969,0.0412063686604164
"ENSG00000123933.17",5106.06485086376,-0.169697309917763,0.0670669979290735,-2.53026548314009,0.0113976249987124,0.0159558576711985
"ENSG00000123975.5",1923.11445435902,2.66370048051398,0.0927045118239861,28.7332345330876,1.46736029081474e-181,2.89351591891772e-179
"ENSG00000123977.10",1.91367194659664,-1.21225575140438,0.353378809661411,-3.43047097975654,0.000602534419686082,0.000941692173653966
"ENSG00000123983.14",11477.4228410182,0.0936688608399175,0.0778957100760288,1.20249062173634,0.2291734974725,0.273100049911986
"ENSG00000123989.14",8075.7025353432,1.41421553902676,0.0822484773889632,17.1944282000354,2.92327502387793e-66,4.76362061904381e-65
"ENSG00000123992.20",5532.94494830089,0.439894155840374,0.0520589293762938,8.44992705594691,2.91484879748532e-17,9.40867695511051e-17
"ENSG00000123999.5",92.4752953354093,1.89103379026835,0.170425849302392,11.0959329116385,1.31283053877697e-28,6.75160110063328e-28
"ENSG00000124003.13",5.01916265293537,-2.35904552323968,0.235765517534733,-10.0058971638724,1.43584257074868e-23,6.03455730164816e-23
"ENSG00000124006.15",4667.44728003648,0.0764713525232455,0.0857131948614733,0.89217713383378,0.372297996372916,0.428234827079429
"ENSG00000124019.10",137.016727567977,-1.32187587622922,0.0975071277211011,-13.5567102336372,7.23069871591155e-42,5.88893201218295e-41
"ENSG00000124067.17",2383.89919856444,-0.994539112438984,0.0622311364063063,-15.9813747566114,1.72303568882227e-57,2.22614842602173e-56
"ENSG00000124074.12",745.439616321035,0.0838651413355884,0.0913681105465036,0.917881970350077,0.358680661738937,0.413717215862188
"ENSG00000124089.4",0.378073900998836,0.0126238726644387,0.482057037387692,0.0261875082933101,0.979107779404799,0.999069243539583
"ENSG00000124091.9",17.0534742602428,0.379035081455834,0.14962529744716,2.53322859117248,0.0113017223976926,0.0158352274921233
"ENSG00000124092.12",2.49983643511575,-0.331946135221493,0.275653528309916,-1.20421507845997,0.228506459483718,0.272355034009472
"ENSG00000124098.10",9120.83931183973,-0.347279253637004,0.0640749747792428,-5.41988904144689,5.96360375945e-08,1.21360859576757e-07
"ENSG00000124102.5",302.803669609974,-0.34963978160762,0.305217232867025,-1.14554403866163,0.251983863657465,0.298551252431937
"ENSG00000124103.10",3.18289482081884,-0.105792031680506,0.142111010424437,-0.744432337540499,0.456614961471488,0.516635984574382
"ENSG00000124104.19",931.89720017711,-0.884900921222804,0.0712928558792541,-12.4121962896468,2.24411270403699e-35,1.4800529800071e-34
"ENSG00000124107.5",4406.50075562166,-0.237210501638946,0.22591634779283,-1.04999263646238,0.293721498256461,0.343965797214814
"ENSG00000124116.19",52.0258975331039,1.06459494847413,0.127936789905761,8.32125731197664,8.70350725521288e-17,2.75514624025079e-16
"ENSG00000124120.11",1715.61084501715,0.227082339435243,0.050066698362876,4.53559645154518,5.74409197104189e-06,1.03724136026898e-05
"ENSG00000124126.14",12558.2141975031,1.08759959585817,0.124281901419093,8.75106981338062,2.11339573716776e-18,7.15038328959947e-18
"ENSG00000124134.9",86.2699927373677,-1.05146643395817,0.213437013098645,-4.92635470621119,8.37778554599206e-07,1.59391023710025e-06
"ENSG00000124140.14",39.0668221837551,1.63055718441816,0.158490296793666,10.2880568552467,7.97698798599903e-25,3.52801901818471e-24
"ENSG00000124143.10",820.429028410972,-0.631193592348519,0.263942400469152,-2.39140657668713,0.0167839548642505,0.0231232439562384
"ENSG00000124145.6",20109.6695064819,0.194200698125025,0.0839851283607732,2.31232245417071,0.0207599201839041,0.0282796149487249
"ENSG00000124151.19",4672.12431204145,0.250348394406994,0.0726909361930057,3.44401114524485,0.000573152075211945,0.000897495372767113
"ENSG00000124155.18",14622.5282535391,0.804480295366371,0.0710145600754798,11.3283852566475,9.49388234329742e-30,5.1198776548578e-29
"ENSG00000124157.7",1.40314854874781,2.04689334725003,0.64341402879964,3.18130046226802,0.00146615483304866,0.00222481730670625
"ENSG00000124159.15",32.1195671167849,-0.53396899215816,0.233784242676784,-2.28402473171125,0.0223700774966922,0.0303755062175992
"ENSG00000124160.12",3839.85703620311,0.357040009861886,0.0342365896470407,10.428609085857,1.83555482318919e-25,8.31794365327283e-25
"ENSG00000124164.16",5702.15999420782,0.0133180984246634,0.0614264615433727,0.216813700318056,0.828353534604792,0.877196512208015
"ENSG00000124171.9",3216.94426121796,2.23565346934117,0.149909575374143,14.9133466875711,2.6987946123847e-50,2.88531590487262e-49
"ENSG00000124172.10",14219.1426845739,0.542186023652188,0.0730676879349636,7.42032544036125,1.16832897670781e-13,3.22923945678748e-13
"ENSG00000124177.15",5722.77762452152,-0.0507665308539257,0.0682384933001686,-0.743957382391387,0.456902258328164,0.51690112929314
"ENSG00000124181.14",4812.21543190351,-0.0549743399012725,0.0540885102268657,-1.01637740937385,0.309449699023215,0.360812102032564
"ENSG00000124191.18",183.670739370133,-0.341671272328372,0.124389208276792,-2.74679192079174,0.00601813023487688,0.00865840802161297
"ENSG00000124193.16",8907.86005348192,-0.0264878386135119,0.0446928646193992,-0.592663702339962,0.553406237794259,0.615905397310275
"ENSG00000124194.17",13.825528446543,1.03803283712342,0.197209983232071,5.26359173157017,1.412679714057e-07,2.81210700293879e-07
"ENSG00000124196.6",2.68865114303492,2.01045689356174,0.262233709579705,7.6666607690674,1.7653185642184e-14,5.07399131488098e-14
"ENSG00000124198.9",7909.82301193358,0.28458093082622,0.0763311108985563,3.72824301226832,0.000192819399670921,0.000312331589808805
"ENSG00000124201.15",6597.99548217094,0.246300338049375,0.0650818227188597,3.78447203473915,0.000154035225859052,0.000251238673174068
"ENSG00000124203.6",137.298973968602,0.161569773968647,0.166228134027257,0.971976103287994,0.331062437030397,0.38403950892551
"ENSG00000124205.18",164.576001890393,-2.89910345240442,0.292864104858517,-9.89914231313863,4.19860239074355e-23,1.72594474356908e-22
"ENSG00000124207.17",9663.60115738448,0.847002937777913,0.065580051204157,12.9155577378418,3.67769515472742e-38,2.6779546740242e-37
"ENSG00000124209.4",4395.45833922667,0.383757860229092,0.0550142857630037,6.97560378921003,3.04559938245543e-12,7.84175562441241e-12
"ENSG00000124212.6",1884.15276588385,-2.09314999667676,0.12566476716284,-16.6566177929921,2.70918060581852e-62,3.95872932535846e-61
"ENSG00000124214.20",11032.0185610677,0.497713797034263,0.0475146680100687,10.4749505337761,1.12596453732449e-25,5.15141309998797e-25
"ENSG00000124215.17",64.8364808047944,-0.211092991032773,0.128630874855833,-1.64107560699841,0.10078172156418,0.126378518009758
"ENSG00000124216.4",377.415265474033,-0.00952423856476676,0.102960628677747,-0.0925036947334145,0.926297855836709,0.960653986300737
"ENSG00000124217.5",976.094752926115,0.724932887730075,0.0580265257527469,12.4931292771006,8.1388270560707e-36,5.45064088468653e-35
"ENSG00000124222.22",3849.86223057237,0.00959078536314989,0.0608411449535618,0.157636503561369,0.874743237498413,0.917906766418191
"ENSG00000124225.16",9303.6420154175,0.0706036694866607,0.0935583303762181,0.754648668939989,0.450459813401668,0.510322451092581
"ENSG00000124226.11",5998.13093611924,0.464638998310094,0.0580996896664133,7.9972716029617,1.27206436304343e-15,3.8399938913459e-15
"ENSG00000124227.5",0.100284081283339,0.0219389506209124,1.01732598693873,0.0215653103357062,0.982794705434419,0.999666673837819
"ENSG00000124228.14",3298.983135582,0.484994043651487,0.052228744176763,9.28596027524755,1.60255494378593e-20,5.88065368657688e-20
"ENSG00000124232.11",2.92586435667303,1.26036592690497,0.218421666074053,5.77033382062775,7.91146503378138e-09,1.6974131266016e-08
"ENSG00000124233.12",0.595766271013397,1.23618536872503,0.826158967325365,1.49630448571792,0.13457432670703,0.16583625329145
"ENSG00000124237.6",31.2536704645724,4.87478267372893,0.45978021055872,10.6024195078017,2.90369160154326e-26,1.36231356513645e-25
"ENSG00000124243.17",1870.90805710321,2.0478528269456,0.109461837689998,18.7083724351972,4.23099916982923e-78,9.47219791208786e-77
"ENSG00000124249.7",832.713284090194,2.52403162125048,0.168189188293669,15.0070979404655,6.59715706734569e-51,7.17091872320281e-50
"ENSG00000124251.11",52.256801166261,0.260703028305053,0.0960701647872143,2.71367316671606,0.00665417802349461,0.00953728560222043
"ENSG00000124253.11",630.387252662414,-5.28857018412238,0.252567213886607,-20.9392585155441,2.350893325778e-97,8.29912106796349e-96
"ENSG00000124256.15",260.105679344026,1.79933234020777,0.162390433014012,11.0802853764945,1.56373349060717e-28,8.01659800515575e-28
"ENSG00000124257.6",13.4199126984796,-0.50825462668814,0.0866696010805592,-5.86427790541829,4.51091426976419e-09,9.80100927928063e-09
"ENSG00000124260.12",6.62241547256033,3.65762553295641,0.607633763850437,6.01945736158384,1.75002746558863e-09,3.89200685614276e-09
"ENSG00000124275.15",2371.13606932627,0.209885470442888,0.0655192343243537,3.20341763158964,0.00135806882228672,0.00206610189749698
"ENSG00000124279.12",625.20226701292,0.552067466218968,0.048349148651235,11.4183492702486,3.38604166553675e-30,1.85005052881636e-29
"ENSG00000124299.15",3342.80150465059,-0.404574444626401,0.0602915803759765,-6.71029755902046,1.94227934725711e-11,4.80025033765709e-11
"ENSG00000124302.13",676.572430766347,1.90798665754106,0.224166569426731,8.51146833544549,1.71744435297106e-17,5.59638602215007e-17
"ENSG00000124313.18",1821.65463254111,0.549067277220463,0.0761910333752515,7.20645531234929,5.74271579195279e-13,1.53343315128577e-12
"ENSG00000124333.16",3243.32122814744,0.0563288867900266,0.0498970456092723,1.12890224465633,0.2589390737821,0.306048834435682
"ENSG00000124334.17",16.3357682993885,2.00687494239627,0.146386366068341,13.7094389067582,8.91445299442302e-43,7.47863993799425e-42
"ENSG00000124343.14",360.784350275779,-1.86016255959838,0.12483209303119,-14.9013167562095,3.23147693238025e-50,3.44726189475013e-49
"ENSG00000124356.16",3039.31737461664,0.189248256269735,0.0359704112823466,5.26122025084027,1.43102489068193e-07,2.84804444040092e-07
"ENSG00000124357.13",4183.65376708729,0.620806193301376,0.0554379180365237,11.1982234414427,4.15991926975474e-29,2.1854129166887e-28
"ENSG00000124370.11",684.93063839611,-0.0746966535248593,0.0535747713234221,-1.39425053396734,0.163241962732342,0.198989047546724
"ENSG00000124374.9",684.737496990631,-0.68017173705551,0.09504213663615,-7.15652826345237,8.27458266316512e-13,2.19151272215859e-12
"ENSG00000124380.11",1123.93310663464,-0.0605401835982992,0.0385767646939652,-1.5693432064242,0.11656798985224,0.144889869979335
"ENSG00000124383.9",3008.11650399162,0.350990234500955,0.0453970186405019,7.73157015619109,1.06228107039436e-14,3.08186224643166e-14
"ENSG00000124391.5",4.84310745562215,2.73410304422616,0.27331961893991,10.0033179280381,1.4737482271161e-23,6.19120139654843e-23
"ENSG00000124406.16",1050.8179634179,-0.791356887606707,0.115127741749906,-6.87372891692588,6.2545012155177e-12,1.58374630971039e-11
"ENSG00000124422.12",10684.0625526227,-0.0924025969366105,0.0832235241971567,-1.11029420861472,0.266872267891715,0.31496768114274
"ENSG00000124429.18",563.737631749291,0.175262210891149,0.204466988094568,0.857166296253593,0.391352986210762,0.448593329622835
"ENSG00000124440.16",146.469775950206,-3.79642141869614,0.196367844755822,-19.3332132529992,2.82277870250611e-83,7.24129905786128e-82
"ENSG00000124444.16",677.690339597129,0.119203608220386,0.0473402204792102,2.51801970953506,0.0118016716842544,0.0165001958475982
"ENSG00000124449.7",1.09772441479046,0.531188679015491,0.2705171946618,1.9636041238694,0.0495760187978857,0.0647763228011729
"ENSG00000124459.12",964.671462151417,-0.207051199746948,0.0540728906449726,-3.82911283782455,0.000128606033986229,0.000210978739115896
"ENSG00000124466.9",2965.12858224324,1.05930542998744,0.126506176519903,8.37354711942289,5.59093151030167e-17,1.78168731544416e-16
"ENSG00000124467.19",1.22106139370318,-0.352584724996794,0.406782566189557,-0.866764591952775,0.386071006362344,0.443033046449899
"ENSG00000124469.12",1.66011478481839,-1.11103835097201,0.25153933052842,-4.41695677824222,1.00100236458688e-05,1.77812267165288e-05
"ENSG00000124479.11",388.974607203205,1.88181300106238,0.246545263557121,7.63272826219347,2.29837008971325e-14,6.5588043986818e-14
"ENSG00000124486.13",12477.8045563107,-0.00286397418261489,0.0580639291475145,-0.0493244984392773,0.960660696344626,0.987157496264859
"ENSG00000124490.14",14.8643117796679,0.351098422462497,0.335059328659235,1.04786941425402,0.294698775753645,0.344993373726472
"ENSG00000124491.16",3678.71555993181,-1.38303796563154,0.138804741639602,-9.96391008905528,2.19265552739445e-23,9.13661071628484e-23
"ENSG00000124493.14",508.985474832264,5.41180182741657,0.209191498112542,25.8700849520428,1.44627846398932e-147,1.41171240869997e-145
"ENSG00000124496.12",1822.37453870586,1.0279657747566,0.0952864888213941,10.7881588194883,3.91555328231765e-27,1.8967600788438e-26
"ENSG00000124507.11",267.137424698527,2.70236279527214,0.117675917364852,22.9644506351585,1.05680292445462e-116,5.8115230116065e-115
"ENSG00000124508.17",931.33128727224,0.22852838494397,0.0677203775500075,3.3745881699377,0.000739262302687673,0.00114666126434679
"ENSG00000124523.16",1134.19065744165,-0.0101477770369989,0.0529600112128115,-0.191612063604398,0.848046092224439,0.895233645833856
"ENSG00000124532.15",2201.78286447881,0.339727587485042,0.0462684225656772,7.34253662965936,2.09583137618583e-13,5.72075225473989e-13
"ENSG00000124535.16",3726.79860111701,0.602719879974824,0.050953233170746,11.8288839091935,2.76797669372415e-32,1.63005855248515e-31
"ENSG00000124541.7",2655.17064486597,0.681010099108401,0.0521884942616714,13.0490467054642,6.43475195595319e-39,4.78367203671433e-38
"ENSG00000124557.12",10.4773007320639,-2.03497226605697,0.17276710868127,-11.7787018697592,5.02611554283911e-32,2.92982465295029e-31
"ENSG00000124562.10",4284.13814810927,0.839096633129522,0.0621463024888183,13.5019558610184,1.52279087782443e-41,1.22538843845377e-40
"ENSG00000124564.17",2.41479967752468,-0.169029422574948,0.257517562903151,-0.65638017333411,0.51157954403222,0.573309750780539
"ENSG00000124568.12",0.597597031323048,0.497390157376477,0.486180430501469,1.0230567216855,0.306281027857416,0.357501837120028
"ENSG00000124570.21",6729.45331677362,-0.0367570924210936,0.0668404036621434,-0.549923256102533,0.582372012383646,0.644833896305004
"ENSG00000124571.18",4139.986401318,0.809812194897373,0.0651475396134394,12.4304340532657,1.78661609516418e-35,1.18311802611245e-34
"ENSG00000124574.15",1370.22664021074,0.337885710565942,0.0528135458442972,6.39770924607264,1.57725257040145e-10,3.70308174135625e-10
"ENSG00000124575.7",57.3799275472779,3.08176063289401,0.219133915805472,14.0633667844905,6.37783096001382e-45,5.71662148766711e-44
"ENSG00000124587.14",2732.27966011859,0.233364815294972,0.0815585424681254,2.86131664731717,0.0042188545329523,0.00616516791618346
"ENSG00000124588.21",2106.5865262315,-0.168783079924942,0.0707049715335844,-2.38714585783789,0.0169797531464428,0.0233764979495668
"ENSG00000124593.16",32.0966372731174,0.551338499736575,0.118085313018892,4.66898453026387,3.02692167959007e-06,5.56365361349754e-06
"ENSG00000124596.17",1686.95625446759,0.0268775038891022,0.0508187900788221,0.528889094907889,0.596882387297428,0.659031613869147
"ENSG00000124602.10",158.937303036655,0.928090328468598,0.125681210808894,7.38447952956006,1.53050899633257e-13,4.20706795640727e-13
"ENSG00000124608.5",1372.98531440089,0.338298601203654,0.05357377826797,6.31463025645723,2.70808148260677e-10,6.28772201515811e-10
"ENSG00000124610.5",1.96140200945056,2.89503515919132,0.44697541549956,6.47694494775668,9.35983228367394e-11,2.22588190817253e-10
"ENSG00000124613.8",326.408414593787,-0.954424302722009,0.109951186870105,-8.68043656363215,3.94252573674056e-18,1.32107771082474e-17
"ENSG00000124614.16",76.3919581682068,1.0806179790523,0.0956674064167823,11.2955709737181,1.38004232236806e-29,7.39736030128204e-29
"ENSG00000124615.20",1151.34180482245,-2.18661976494485,0.0815316186960124,-26.819285571866,1.925349128966e-158,2.30593041077756e-156
"ENSG00000124635.9",230.438887146304,2.74219603054324,0.161678781928858,16.9607662664718,1.60241054535349e-64,2.49858296057434e-63
"ENSG00000124641.16",1649.66648639671,0.460904827795595,0.0538639880180984,8.55682701475296,1.16016418976482e-17,3.80842867203443e-17
"ENSG00000124657.1",31.0552509545619,4.60891650369639,0.20991164672959,21.956459184152,7.51302823101001e-107,3.34861500287163e-105
"ENSG00000124659.7",1514.94483872921,0.522239526252653,0.0589209304561101,8.86339577820596,7.76134505788836e-19,2.67461567908379e-18
"ENSG00000124664.11",10762.0188097001,1.52754173211754,0.151898040131653,10.0563623519671,8.61218937590935e-24,3.65017718186067e-23
"ENSG00000124678.20",13.0354790275908,0.332888604088049,0.22440947266546,1.48339818339266,0.1379686497985,0.169824967299264
"ENSG00000124688.14",1429.10928873248,0.620815005416678,0.0464556138665933,13.3636164447094,9.86522714675969e-41,7.75317891944616e-40
"ENSG00000124701.5",8.37551741550805,-0.630435773935982,0.147349818442435,-4.2784971206617,1.88159423590312e-05,3.28203026030207e-05
"ENSG00000124702.18",6371.95078542342,0.133449983027684,0.0688770655558315,1.93750970589056,0.0526830680982098,0.0686077360010593
"ENSG00000124713.6",154.309179510979,0.604137007959994,0.169552743000565,3.56312140557926,0.000366471086677311,0.000582451237817671
"ENSG00000124721.18",18.7183929278295,1.90055702506504,0.190551395894262,9.97398636806457,1.98113932555055e-23,8.27289880500489e-23
"ENSG00000124731.13",259.553305937641,1.15425432274078,0.14455731283269,7.9847522074287,1.40804859624403e-15,4.24392846933394e-15
"ENSG00000124733.5",2914.44171526495,0.689517173527183,0.0603821025869155,11.419230930799,3.35186873631347e-30,1.83189197845217e-29
"ENSG00000124743.6",285.205512946551,-3.91188522034506,0.125350933831878,-31.2074677129387,8.43775632068198e-214,4.57560774700982e-211
"ENSG00000124749.17",204.24867460484,-0.625554150844594,0.140711266317525,-4.44565788664703,8.76232985006811e-06,1.56360332114287e-05
"ENSG00000124762.14",5960.2916467783,-0.461356531120577,0.0962649949388487,-4.79256796734523,1.64659960998742e-06,3.07489167650415e-06
"ENSG00000124766.7",13035.5146070877,0.88303728564263,0.0762737351883109,11.577213092587,5.37656471474919e-31,3.01526275097195e-30
"ENSG00000124767.7",10506.63856285,0.731778442211286,0.0588904239528964,12.4261024644108,1.88608204084826e-35,1.2481387661505e-34
"ENSG00000124772.12",348.833607337201,0.55125986753224,0.119624736935378,4.60824309131005,4.06085727919623e-06,7.40966967048031e-06
"ENSG00000124780.14",77.6336420754028,0.00537942211669396,0.193219400846762,0.0278410040250578,0.977788962143733,0.998608219668844
"ENSG00000124782.20",4398.12329230779,-0.0467450105001603,0.0492052928740756,-0.949999639668612,0.3421124357079,0.39605757990213
"ENSG00000124783.14",12480.7902302391,0.335378616048948,0.050505518226575,6.64043510145548,3.12758521666284e-11,7.63877375199448e-11
"ENSG00000124784.9",1627.2786677026,0.235677889375892,0.065906577436377,3.57593882952584,0.00034897325167042,0.000555590916580488
"ENSG00000124785.9",1048.08132321929,-2.2684544603292,0.117469562441117,-19.3109977869057,4.34104455803961e-83,1.10634297470038e-81
"ENSG00000124786.12",1823.07849410137,0.216895636623467,0.0435535772378949,4.97997295236524,6.35931603391564e-07,1.21975405398016e-06
"ENSG00000124787.14",413.634980913418,0.700458894778813,0.0791069862953411,8.85457691642674,8.40018231721064e-19,2.89221092057471e-18
"ENSG00000124788.19",3507.5300470984,0.0974885558559412,0.0728079555373678,1.3389821913885,0.180576470495572,0.218631472154215
"ENSG00000124789.12",4738.18832213941,0.0350159032813553,0.0652485170465902,0.53665439256424,0.591506364888683,0.653798395162319
"ENSG00000124795.17",8473.70804255337,0.265043236295241,0.0807252101780293,3.28327712880179,0.00102607742276484,0.00157563780753678
"ENSG00000124802.12",311.233407612102,0.704393756229114,0.0682328814485199,10.3233769595464,5.52451994683864e-25,2.45951376059712e-24
"ENSG00000124812.15",3.19073130815243,2.55940901255148,0.378579498065717,6.76055894634632,1.37460388488496e-11,3.42283380621482e-11
"ENSG00000124813.23",1245.55214309048,1.32977715598103,0.104425935658037,12.7341655844544,3.81907196042527e-37,2.68186772702957e-36
"ENSG00000124818.15",0.950234302893372,0.0934746833127544,0.289613625277858,0.32275651127627,0.746879650690815,0.804224188680975
"ENSG00000124827.7",1.55212796223019,0.422834146336119,0.340361434378812,1.24230921493155,0.214122496733817,0.256212036851828
"ENSG00000124831.19",10111.3911046118,0.194453539835409,0.0519326399938717,3.74434151351357,0.000180867501517999,0.000293458723789426
"ENSG00000124839.13",1680.07865159227,1.02341844473461,0.10702949726014,9.56202234835455,1.15477747328947e-21,4.44295739723238e-21
"ENSG00000124875.10",29.3607669533093,-0.742643284538144,0.263348870682883,-2.81999798446986,0.00480239511237448,0.00697406511818601
"ENSG00000124882.4",147.378610157078,-0.431456095821701,0.276444078034375,-1.56073553425171,0.118586163413896,0.147229654169809
"ENSG00000124900.12",0.487444139910902,1.4426968067567,0.663082802106332,2.17574155471061,0.0295745910911501,0.0397025971174138
"ENSG00000124920.14",204.911053271974,0.395248102109754,0.134266257970487,2.94376344499475,0.0032424772965582,0.00478563860160347
"ENSG00000124935.4",13156.8644181919,1.02089976153812,0.309645907075189,3.29699097650344,0.000977266409135535,0.00150233836043341
"ENSG00000124939.6",880.713146165397,1.19188135163408,0.259716144174162,4.58916928488983,4.45013432924079e-06,8.09273613185269e-06
"ENSG00000124942.14",100273.206192818,-1.53676710095761,0.0829443609544893,-18.5276863101136,1.23483498182507e-76,2.66075590675376e-75
"ENSG00000125037.12",4646.07671904364,-0.0471782267939857,0.0559335177175155,-0.84346968900209,0.39896581097785,0.456649305928095
"ENSG00000125046.15",60.0092831064228,0.0482949200277524,0.115057450136796,0.419746135259671,0.674670918208814,0.734656719392708
"ENSG00000125084.12",7.46525850698093,-0.666413616273557,0.157417831266558,-4.23340615806802,2.30178254510404e-05,3.98716937404801e-05
"ENSG00000125089.17",893.596292224872,0.463577448545827,0.0795160569140303,5.82998537071612,5.54322353170489e-09,1.19865761836445e-08
"ENSG00000125107.18",8703.55697478102,-0.193983793025765,0.0814989350994346,-2.38020033990739,0.0173032279310267,0.0237983384295831
"ENSG00000125122.15",176.521591502044,-0.197447866986046,0.0803853926022538,-2.45626550538873,0.0140389391797725,0.0194941440121999
"ENSG00000125124.13",2193.85270981382,-0.682481059475552,0.0513625985660067,-13.287510338841,2.73528742951457e-40,2.11060399995982e-39
"ENSG00000125144.14",562.431238758231,1.20294489552163,0.196252468899,6.12957840617394,8.81122444298218e-10,1.99065760416501e-09
"ENSG00000125148.7",8020.21081289254,-0.147001605311946,0.119089408224885,-1.23438018126979,0.217061270531995,0.259569379683039
"ENSG00000125149.12",1436.24439666583,0.281066658712307,0.0541110690633978,5.19425440260666,2.05541913728904e-07,4.05025662644156e-07
